,match_id,season_id,name,year
0,12260075,55518,"ATP Madrid, Spain Men Singles 2024",2024
1,12260076,55518,"ATP Madrid, Spain Men Singles 2024",2024
2,12260077,55518,"ATP Madrid, Spain Men Singles 2024",2024
3,12260078,55518,"ATP Madrid, Spain Men Singles 2024",2024
4,12260080,55518,"ATP Madrid, Spain Men Singles 2024",2024
5,12260081,55518,"ATP Madrid, Spain Men Singles 2024",2024
6,12260083,55518,"ATP Madrid, Spain Men Singles 2024",2024
7,12260085,55518,"ATP Madrid, Spain Men Singles 2024",2024
8,12261594,56605,"WTA Madrid, Spain Women Singles 2024",2024
9,12261595,56605,"WTA Madrid, Spain Women Singles 2024",2024
10,12261596,56605,"WTA Madrid, Spain Women Singles 2024",2024
11,12276769,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12,12276772,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
13,12276773,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
14,12276774,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
15,12276775,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
16,12276776,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
17,12276781,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
18,12276783,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
19,12276806,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
20,12276816,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
21,12276857,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
22,12276861,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
23,12276862,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
24,12276863,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
25,12276864,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
26,12276924,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
27,12276925,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
28,12276927,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
29,12276928,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
30,12276929,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
31,12276934,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
32,12276937,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
33,12276938,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
34,12276975,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
35,12276976,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
36,12276978,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
37,12276981,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
38,12276983,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
39,12276986,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
40,12276987,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
41,12287004,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
42,12287005,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
43,12287006,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
44,12287007,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
45,12287008,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
46,12287009,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
47,12287010,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
48,12287011,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
49,12287012,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
50,12287013,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
51,12288044,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
52,12288048,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
53,12288050,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
54,12288414,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
55,12288415,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
56,12288416,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
57,12288417,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
58,12288418,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
59,12288419,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
60,12288420,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
61,12288421,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
62,12288918,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
63,12288919,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
64,12288920,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
65,12288921,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
66,12288922,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
67,12288923,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
68,12288924,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
69,12288925,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
70,12288926,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
71,12288929,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
72,12288930,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
73,12288931,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
74,12288932,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
75,12288933,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
76,12289656,59886,"ITF Italy F7, Men Singles 2024",2024
77,12289658,59880,"ITF Colombia F3, Men Singles 2024",2024
78,12289660,59880,"ITF Colombia F3, Men Singles 2024",2024
79,12289663,59880,"ITF Colombia F3, Men Singles 2024",2024
80,12289664,59880,"ITF Colombia F3, Men Singles 2024",2024
81,12289665,59892,"ITF Colombia 01A, Women Singles 2024",2024
82,12289667,59880,"ITF Colombia F3, Men Singles 2024",2024
83,12289668,59892,"ITF Colombia 01A, Women Singles 2024",2024
84,12289670,59880,"ITF Colombia F3, Men Singles 2024",2024
85,12289671,59892,"ITF Colombia 01A, Women Singles 2024",2024
86,12289672,59892,"ITF Colombia 01A, Women Singles 2024",2024
87,12289674,59892,"ITF Colombia 01A, Women Singles 2024",2024
88,12289675,59892,"ITF Colombia 01A, Women Singles 2024",2024
89,12289677,59880,"ITF Colombia F3, Men Singles 2024",2024
90,12289678,59892,"ITF Colombia 01A, Women Singles 2024",2024
91,12289690,59880,"ITF Colombia F3, Men Singles 2024",2024
92,12289691,59892,"ITF Colombia 01A, Women Singles 2024",2024
93,12290721,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
94,12291185,59872,"ITF Georgia 02A, Women Singles 2024",2024
95,12291277,59872,"ITF Georgia 02A, Women Singles 2024",2024
96,12291304,59908,"ITF Sweden 01A, Women Singles 2024",2024
97,12291487,59910,"ITF Tunisia 22A, Women Singles 2024",2024
98,12291488,59910,"ITF Tunisia 22A, Women Singles 2024",2024
99,12291489,59910,"ITF Tunisia 22A, Women Singles 2024",2024
100,12291490,59910,"ITF Tunisia 22A, Women Singles 2024",2024
101,12291491,59910,"ITF Tunisia 22A, Women Singles 2024",2024
102,12291492,59910,"ITF Tunisia 22A, Women Singles 2024",2024
103,12291493,59910,"ITF Tunisia 22A, Women Singles 2024",2024
104,12291497,59910,"ITF Tunisia 22A, Women Singles 2024",2024
105,12291498,59910,"ITF Tunisia 22A, Women Singles 2024",2024
106,12291506,59910,"ITF Tunisia 22A, Women Singles 2024",2024
107,12291593,59912,"ITF Serbia 03A, Women Singles 2024",2024
108,12291657,59896,"ITF Germany 02A, Women Singles 2024",2024
109,12291659,59896,"ITF Germany 02A, Women Singles 2024",2024
110,12291660,59896,"ITF Germany 02A, Women Singles 2024",2024
111,12291698,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
112,12291700,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
113,12291702,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
114,12291704,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
115,12291706,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
116,12291709,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
117,12291711,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
118,12291712,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
119,12291714,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
120,12291819,59888,"ITF Turkey F17, Men Singles 2024",2024
121,12291832,59904,"ITF Turkey 17A, Women Singles 2024",2024
122,12291833,59904,"ITF Turkey 17A, Women Singles 2024",2024
123,12292132,59919,"ITF Croatia 04A, Women Singles 2024",2024
124,12292140,59915,"ITF Croatia F6, Men Singles 2024",2024
125,12292146,59919,"ITF Croatia 04A, Women Singles 2024",2024
126,12292148,59915,"ITF Croatia F6, Men Singles 2024",2024
127,12292151,59915,"ITF Croatia F6, Men Singles 2024",2024
128,12292279,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
129,12292282,59894,"ITF Spain 20A, Women Singles 2024",2024
130,12292287,59894,"ITF Spain 20A, Women Singles 2024",2024
131,12292484,59882,"ITF Great Britain 13A, Women Singles 2024",2024
132,12292485,59882,"ITF Great Britain 13A, Women Singles 2024",2024
133,12292487,59882,"ITF Great Britain 13A, Women Singles 2024",2024
134,12292489,59882,"ITF Great Britain 13A, Women Singles 2024",2024
135,12292490,59882,"ITF Great Britain 13A, Women Singles 2024",2024
136,12292491,59882,"ITF Great Britain 13A, Women Singles 2024",2024
137,12292492,59882,"ITF Great Britain 13A, Women Singles 2024",2024
138,12292681,59874,"ITF USA F9, Men Singles 2024",2024
139,12292682,59874,"ITF USA F9, Men Singles 2024",2024
140,12292683,59874,"ITF USA F9, Men Singles 2024",2024
141,12292684,59874,"ITF USA F9, Men Singles 2024",2024
142,12292685,59874,"ITF USA F9, Men Singles 2024",2024
143,12292688,59874,"ITF USA F9, Men Singles 2024",2024
144,12292689,59874,"ITF USA F9, Men Singles 2024",2024
145,12292691,59874,"ITF USA F9, Men Singles 2024",2024
146,12292692,59874,"ITF USA F9, Men Singles 2024",2024
147,12292693,59874,"ITF USA F9, Men Singles 2024",2024
148,12292694,59874,"ITF USA F9, Men Singles 2024",2024
149,12292820,59892,"ITF Colombia 01A, Women Singles 2024",2024
150,12292821,59892,"ITF Colombia 01A, Women Singles 2024",2024
151,12292822,59892,"ITF Colombia 01A, Women Singles 2024",2024
152,12292823,59892,"ITF Colombia 01A, Women Singles 2024",2024
153,12292824,59892,"ITF Colombia 01A, Women Singles 2024",2024
154,12292825,59892,"ITF Colombia 01A, Women Singles 2024",2024
155,12292826,59892,"ITF Colombia 01A, Women Singles 2024",2024
156,12292827,59892,"ITF Colombia 01A, Women Singles 2024",2024
157,12292828,59892,"ITF Colombia 01A, Women Singles 2024",2024
158,12292829,59892,"ITF Colombia 01A, Women Singles 2024",2024
159,12292849,59898,"ITF USA 13A, Women Singles 2024",2024
160,12292850,59898,"ITF USA 13A, Women Singles 2024",2024
161,12292851,59898,"ITF USA 13A, Women Singles 2024",2024
162,12292852,59898,"ITF USA 13A, Women Singles 2024",2024
163,12292853,59898,"ITF USA 13A, Women Singles 2024",2024
164,12292860,59898,"ITF USA 13A, Women Singles 2024",2024
165,12292861,59898,"ITF USA 13A, Women Singles 2024",2024
166,12292863,59898,"ITF USA 13A, Women Singles 2024",2024
167,12292876,59874,"ITF USA F9, Men Singles 2024",2024
168,12292877,59874,"ITF USA F9, Men Singles 2024",2024
169,12292878,59874,"ITF USA F9, Men Singles 2024",2024
170,12292930,59880,"ITF Colombia F3, Men Singles 2024",2024
171,12292931,59880,"ITF Colombia F3, Men Singles 2024",2024
172,12292932,59880,"ITF Colombia F3, Men Singles 2024",2024
173,12292933,59880,"ITF Colombia F3, Men Singles 2024",2024
174,12292934,59880,"ITF Colombia F3, Men Singles 2024",2024
175,12292935,59880,"ITF Colombia F3, Men Singles 2024",2024
176,12292936,59880,"ITF Colombia F3, Men Singles 2024",2024
177,12292937,59880,"ITF Colombia F3, Men Singles 2024",2024
178,12292938,59898,"ITF USA 13A, Women Singles 2024",2024
179,12292939,59898,"ITF USA 13A, Women Singles 2024",2024
180,12292941,59902,"ITF USA 14A, Women Singles 2024",2024
181,12292942,59902,"ITF USA 14A, Women Singles 2024",2024
182,12292943,59902,"ITF USA 14A, Women Singles 2024",2024
183,12292944,59902,"ITF USA 14A, Women Singles 2024",2024
184,12292945,59902,"ITF USA 14A, Women Singles 2024",2024
185,12292946,59902,"ITF USA 14A, Women Singles 2024",2024
186,12292947,59902,"ITF USA 14A, Women Singles 2024",2024
187,12292948,59902,"ITF USA 14A, Women Singles 2024",2024
188,12293427,59906,"ITF Japan 05A, Women Singles 2024",2024
189,12293430,59906,"ITF Japan 05A, Women Singles 2024",2024
190,12293433,59904,"ITF Turkey 17A, Women Singles 2024",2024
191,12293440,59906,"ITF Japan 05A, Women Singles 2024",2024
192,12293441,59912,"ITF Serbia 03A, Women Singles 2024",2024
193,12293442,59904,"ITF Turkey 17A, Women Singles 2024",2024
194,12293445,59912,"ITF Serbia 03A, Women Singles 2024",2024
195,12293448,59912,"ITF Serbia 03A, Women Singles 2024",2024
196,12293451,59906,"ITF Japan 05A, Women Singles 2024",2024
197,12293457,59952,"ITF Tunisia 27A, Women Singles 2024",2024
198,12293459,59952,"ITF Tunisia 27A, Women Singles 2024",2024
199,12293460,59882,"ITF Great Britain 13A, Women Singles 2024",2024
200,12293462,59878,"ITF Spain F22, Men Singles 2024",2024
201,12293463,59878,"ITF Spain F22, Men Singles 2024",2024
202,12293464,59878,"ITF Spain F22, Men Singles 2024",2024
203,12293465,59878,"ITF Spain F22, Men Singles 2024",2024
204,12293466,59878,"ITF Spain F22, Men Singles 2024",2024
205,12293468,59878,"ITF Spain F22, Men Singles 2024",2024
206,12293469,59878,"ITF Spain F22, Men Singles 2024",2024
207,12293470,59878,"ITF Spain F22, Men Singles 2024",2024
208,12293471,59908,"ITF Sweden 01A, Women Singles 2024",2024
209,12293472,59912,"ITF Serbia 03A, Women Singles 2024",2024
210,12293473,59908,"ITF Sweden 01A, Women Singles 2024",2024
211,12293474,59874,"ITF USA F9, Men Singles 2024",2024
212,12293475,59912,"ITF Serbia 03A, Women Singles 2024",2024
213,12293476,59882,"ITF Great Britain 13A, Women Singles 2024",2024
214,12293477,59874,"ITF USA F9, Men Singles 2024",2024
215,12293478,59882,"ITF Great Britain 13A, Women Singles 2024",2024
216,12293480,59912,"ITF Serbia 03A, Women Singles 2024",2024
217,12293481,59900,"ITF Italy 06A, Women Singles 2024",2024
218,12293482,59882,"ITF Great Britain 13A, Women Singles 2024",2024
219,12293483,59900,"ITF Italy 06A, Women Singles 2024",2024
220,12293484,59908,"ITF Sweden 01A, Women Singles 2024",2024
221,12293485,59882,"ITF Great Britain 13A, Women Singles 2024",2024
222,12293486,59882,"ITF Great Britain 13A, Women Singles 2024",2024
223,12293487,59874,"ITF USA F9, Men Singles 2024",2024
224,12293488,59882,"ITF Great Britain 13A, Women Singles 2024",2024
225,12293489,59919,"ITF Croatia 04A, Women Singles 2024",2024
226,12293490,59900,"ITF Italy 06A, Women Singles 2024",2024
227,12293491,59919,"ITF Croatia 04A, Women Singles 2024",2024
228,12293492,59894,"ITF Spain 20A, Women Singles 2024",2024
229,12293493,59882,"ITF Great Britain 13A, Women Singles 2024",2024
230,12293494,59919,"ITF Croatia 04A, Women Singles 2024",2024
231,12293495,59894,"ITF Spain 20A, Women Singles 2024",2024
232,12293496,59894,"ITF Spain 20A, Women Singles 2024",2024
233,12293497,59919,"ITF Croatia 04A, Women Singles 2024",2024
234,12293498,59908,"ITF Sweden 01A, Women Singles 2024",2024
235,12293499,59888,"ITF Turkey F17, Men Singles 2024",2024
236,12293500,59908,"ITF Sweden 01A, Women Singles 2024",2024
237,12293501,59894,"ITF Spain 20A, Women Singles 2024",2024
238,12293502,59888,"ITF Turkey F17, Men Singles 2024",2024
239,12293503,59915,"ITF Croatia F6, Men Singles 2024",2024
240,12293505,59915,"ITF Croatia F6, Men Singles 2024",2024
241,12293506,59915,"ITF Croatia F6, Men Singles 2024",2024
242,12293507,59915,"ITF Croatia F6, Men Singles 2024",2024
243,12293508,59915,"ITF Croatia F6, Men Singles 2024",2024
244,12293509,59900,"ITF Italy 06A, Women Singles 2024",2024
245,12293510,59915,"ITF Croatia F6, Men Singles 2024",2024
246,12293513,59890,"ITF Tunisia F30, Men Singles 2024",2024
247,12293516,59890,"ITF Tunisia F30, Men Singles 2024",2024
248,12293517,59896,"ITF Germany 02A, Women Singles 2024",2024
249,12293519,59890,"ITF Tunisia F30, Men Singles 2024",2024
250,12293523,59896,"ITF Germany 02A, Women Singles 2024",2024
251,12293524,59896,"ITF Germany 02A, Women Singles 2024",2024
252,12293525,59878,"ITF Spain F22, Men Singles 2024",2024
253,12293527,59890,"ITF Tunisia F30, Men Singles 2024",2024
254,12293528,59896,"ITF Germany 02A, Women Singles 2024",2024
255,12293529,59890,"ITF Tunisia F30, Men Singles 2024",2024
256,12293530,59896,"ITF Germany 02A, Women Singles 2024",2024
257,12293531,59890,"ITF Tunisia F30, Men Singles 2024",2024
258,12293533,59896,"ITF Germany 02A, Women Singles 2024",2024
259,12293534,59890,"ITF Tunisia F30, Men Singles 2024",2024
260,12293535,59896,"ITF Germany 02A, Women Singles 2024",2024
261,12293536,59890,"ITF Tunisia F30, Men Singles 2024",2024
262,12293537,59896,"ITF Germany 02A, Women Singles 2024",2024
263,12293538,59890,"ITF Tunisia F30, Men Singles 2024",2024
264,12293539,59896,"ITF Germany 02A, Women Singles 2024",2024
265,12293540,59890,"ITF Tunisia F30, Men Singles 2024",2024
266,12293541,59890,"ITF Tunisia F30, Men Singles 2024",2024
267,12293542,59890,"ITF Tunisia F30, Men Singles 2024",2024
268,12293543,59890,"ITF Tunisia F30, Men Singles 2024",2024
269,12293544,59890,"ITF Tunisia F30, Men Singles 2024",2024
270,12293545,59890,"ITF Tunisia F30, Men Singles 2024",2024
271,12293558,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
272,12293559,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
273,12293560,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
274,12293561,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
275,12293562,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
276,12293563,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
277,12293564,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
278,12293643,59876,"ITF Mexico F2, Men Singles 2024",2024
279,12293644,59876,"ITF Mexico F2, Men Singles 2024",2024
280,12293645,59876,"ITF Mexico F2, Men Singles 2024",2024
281,12293649,59876,"ITF Mexico F2, Men Singles 2024",2024
282,12293650,59876,"ITF Mexico F2, Men Singles 2024",2024
283,12293651,59876,"ITF Mexico F2, Men Singles 2024",2024
284,12293652,59876,"ITF Mexico F2, Men Singles 2024",2024
285,12293653,59876,"ITF Mexico F2, Men Singles 2024",2024
286,12293656,59876,"ITF Mexico F2, Men Singles 2024",2024
287,12293657,59876,"ITF Mexico F2, Men Singles 2024",2024
288,12293726,59884,"ITF Serbia F3, Men Singles 2024",2024
289,12293727,59884,"ITF Serbia F3, Men Singles 2024",2024
290,12293728,59884,"ITF Serbia F3, Men Singles 2024",2024
291,12293729,59884,"ITF Serbia F3, Men Singles 2024",2024
292,12293730,59884,"ITF Serbia F3, Men Singles 2024",2024
293,12293731,59884,"ITF Serbia F3, Men Singles 2024",2024
294,12293732,59917,"ITF Great Britain F10, Men Singles 2024",2024
295,12293733,59917,"ITF Great Britain F10, Men Singles 2024",2024
296,12293734,59917,"ITF Great Britain F10, Men Singles 2024",2024
297,12293735,59917,"ITF Great Britain F10, Men Singles 2024",2024
298,12293736,59917,"ITF Great Britain F10, Men Singles 2024",2024
299,12293737,59917,"ITF Great Britain F10, Men Singles 2024",2024
300,12293738,59917,"ITF Great Britain F10, Men Singles 2024",2024
301,12293739,59902,"ITF USA 14A, Women Singles 2024",2024
302,12293740,59917,"ITF Great Britain F10, Men Singles 2024",2024
303,12293741,59902,"ITF USA 14A, Women Singles 2024",2024
304,12293743,59902,"ITF USA 14A, Women Singles 2024",2024
305,12293745,59902,"ITF USA 14A, Women Singles 2024",2024
306,12293747,59902,"ITF USA 14A, Women Singles 2024",2024
307,12293748,59902,"ITF USA 14A, Women Singles 2024",2024
308,12293750,59902,"ITF USA 14A, Women Singles 2024",2024
309,12293751,59902,"ITF USA 14A, Women Singles 2024",2024
310,12293756,59898,"ITF USA 13A, Women Singles 2024",2024
311,12293757,59898,"ITF USA 13A, Women Singles 2024",2024
312,12293758,59898,"ITF USA 13A, Women Singles 2024",2024
313,12293759,59898,"ITF USA 13A, Women Singles 2024",2024
314,12293760,59898,"ITF USA 13A, Women Singles 2024",2024
315,12293761,59898,"ITF USA 13A, Women Singles 2024",2024
316,12294022,59906,"ITF Japan 05A, Women Singles 2024",2024
317,12294023,59906,"ITF Japan 05A, Women Singles 2024",2024
318,12294024,59906,"ITF Japan 05A, Women Singles 2024",2024
319,12294025,59906,"ITF Japan 05A, Women Singles 2024",2024
320,12294026,59906,"ITF Japan 05A, Women Singles 2024",2024
321,12294027,59906,"ITF Japan 05A, Women Singles 2024",2024
322,12294068,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
323,12295042,59894,"ITF Spain 20A, Women Singles 2024",2024
324,12295043,59894,"ITF Spain 20A, Women Singles 2024",2024
325,12295044,59894,"ITF Spain 20A, Women Singles 2024",2024
326,12295045,59894,"ITF Spain 20A, Women Singles 2024",2024
327,12295046,59894,"ITF Spain 20A, Women Singles 2024",2024
328,12295047,59894,"ITF Spain 20A, Women Singles 2024",2024
329,12295048,59894,"ITF Spain 20A, Women Singles 2024",2024
330,12295101,59900,"ITF Italy 06A, Women Singles 2024",2024
331,12295102,59900,"ITF Italy 06A, Women Singles 2024",2024
332,12295103,59900,"ITF Italy 06A, Women Singles 2024",2024
333,12295104,59900,"ITF Italy 06A, Women Singles 2024",2024
334,12295105,59900,"ITF Italy 06A, Women Singles 2024",2024
335,12295106,59900,"ITF Italy 06A, Women Singles 2024",2024
336,12295107,59900,"ITF Italy 06A, Women Singles 2024",2024
337,12295118,59878,"ITF Spain F22, Men Singles 2024",2024
338,12295121,59886,"ITF Italy F7, Men Singles 2024",2024
339,12295130,59910,"ITF Tunisia 22A, Women Singles 2024",2024
340,12295143,59917,"ITF Great Britain F10, Men Singles 2024",2024
341,12295144,59872,"ITF Georgia 02A, Women Singles 2024",2024
342,12295145,59872,"ITF Georgia 02A, Women Singles 2024",2024
343,12295148,59910,"ITF Tunisia 22A, Women Singles 2024",2024
344,12295149,59878,"ITF Spain F22, Men Singles 2024",2024
345,12295150,59878,"ITF Spain F22, Men Singles 2024",2024
346,12295151,59912,"ITF Serbia 03A, Women Singles 2024",2024
347,12295152,59912,"ITF Serbia 03A, Women Singles 2024",2024
348,12295153,59912,"ITF Serbia 03A, Women Singles 2024",2024
349,12295154,59912,"ITF Serbia 03A, Women Singles 2024",2024
350,12295155,59912,"ITF Serbia 03A, Women Singles 2024",2024
351,12295156,59884,"ITF Serbia F3, Men Singles 2024",2024
352,12295157,59912,"ITF Serbia 03A, Women Singles 2024",2024
353,12295158,59884,"ITF Serbia F3, Men Singles 2024",2024
354,12295159,59884,"ITF Serbia F3, Men Singles 2024",2024
355,12295160,59884,"ITF Serbia F3, Men Singles 2024",2024
356,12295161,59884,"ITF Serbia F3, Men Singles 2024",2024
357,12295162,59884,"ITF Serbia F3, Men Singles 2024",2024
358,12295163,59884,"ITF Serbia F3, Men Singles 2024",2024
359,12295164,59884,"ITF Serbia F3, Men Singles 2024",2024
360,12295165,59884,"ITF Serbia F3, Men Singles 2024",2024
361,12295172,59910,"ITF Tunisia 22A, Women Singles 2024",2024
362,12295181,59886,"ITF Italy F7, Men Singles 2024",2024
363,12295217,59952,"ITF Tunisia 27A, Women Singles 2024",2024
364,12295218,59952,"ITF Tunisia 27A, Women Singles 2024",2024
365,12295219,59952,"ITF Tunisia 27A, Women Singles 2024",2024
366,12295220,59952,"ITF Tunisia 27A, Women Singles 2024",2024
367,12295221,59952,"ITF Tunisia 27A, Women Singles 2024",2024
368,12295222,59952,"ITF Tunisia 27A, Women Singles 2024",2024
369,12295223,59952,"ITF Tunisia 27A, Women Singles 2024",2024
370,12295227,59872,"ITF Georgia 02A, Women Singles 2024",2024
371,12295240,59872,"ITF Georgia 02A, Women Singles 2024",2024
372,12295300,59919,"ITF Croatia 04A, Women Singles 2024",2024
373,12295301,59919,"ITF Croatia 04A, Women Singles 2024",2024
374,12295302,59919,"ITF Croatia 04A, Women Singles 2024",2024
375,12295303,59919,"ITF Croatia 04A, Women Singles 2024",2024
376,12295304,59919,"ITF Croatia 04A, Women Singles 2024",2024
377,12295305,59919,"ITF Croatia 04A, Women Singles 2024",2024
378,12295306,59919,"ITF Croatia 04A, Women Singles 2024",2024
379,12295352,59917,"ITF Great Britain F10, Men Singles 2024",2024
380,12295353,59917,"ITF Great Britain F10, Men Singles 2024",2024
381,12295369,59894,"ITF Spain 20A, Women Singles 2024",2024
382,12295415,59872,"ITF Georgia 02A, Women Singles 2024",2024
383,12295427,59888,"ITF Turkey F17, Men Singles 2024",2024
384,12295428,59888,"ITF Turkey F17, Men Singles 2024",2024
385,12295429,59888,"ITF Turkey F17, Men Singles 2024",2024
386,12295430,59888,"ITF Turkey F17, Men Singles 2024",2024
387,12295431,59888,"ITF Turkey F17, Men Singles 2024",2024
388,12295432,59888,"ITF Turkey F17, Men Singles 2024",2024
389,12295433,59888,"ITF Turkey F17, Men Singles 2024",2024
390,12295434,59888,"ITF Turkey F17, Men Singles 2024",2024
391,12295435,59888,"ITF Turkey F17, Men Singles 2024",2024
392,12295487,59915,"ITF Croatia F6, Men Singles 2024",2024
393,12295488,59915,"ITF Croatia F6, Men Singles 2024",2024
394,12295489,59915,"ITF Croatia F6, Men Singles 2024",2024
395,12295490,59915,"ITF Croatia F6, Men Singles 2024",2024
396,12295491,59915,"ITF Croatia F6, Men Singles 2024",2024
397,12295492,59915,"ITF Croatia F6, Men Singles 2024",2024
398,12295493,59915,"ITF Croatia F6, Men Singles 2024",2024
399,12295516,59952,"ITF Tunisia 27A, Women Singles 2024",2024
400,12295517,59872,"ITF Georgia 02A, Women Singles 2024",2024
401,12295525,59904,"ITF Turkey 17A, Women Singles 2024",2024
402,12295535,59917,"ITF Great Britain F10, Men Singles 2024",2024
403,12295538,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
404,12295539,59882,"ITF Great Britain 13A, Women Singles 2024",2024
405,12295550,59882,"ITF Great Britain 13A, Women Singles 2024",2024
406,12295551,59908,"ITF Sweden 01A, Women Singles 2024",2024
407,12295552,59872,"ITF Georgia 02A, Women Singles 2024",2024
408,12295553,59908,"ITF Sweden 01A, Women Singles 2024",2024
409,12295554,59908,"ITF Sweden 01A, Women Singles 2024",2024
410,12295555,59908,"ITF Sweden 01A, Women Singles 2024",2024
411,12295556,59908,"ITF Sweden 01A, Women Singles 2024",2024
412,12295557,59908,"ITF Sweden 01A, Women Singles 2024",2024
413,12295558,59908,"ITF Sweden 01A, Women Singles 2024",2024
414,12295588,59882,"ITF Great Britain 13A, Women Singles 2024",2024
415,12295590,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
